video_path,file_path,label
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P14/rgb/370_A53P9_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P14\370_A53P9__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P14/rgb/573_A53P9_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P14\573_A53P9__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P14/rgb/298_A53P9_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P14\298_A53P9__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P14/rgb/504_A53P9_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P14\504_A53P9__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/221_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\221_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/432_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\432_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/627_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\627_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/767_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\767_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/565_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\565_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/290_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\290_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/693_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\693_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/501_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\501_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/835_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\835_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P17/rgb/358_A53P18_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P17\358_A53P18__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/71_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\71_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/276_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\276_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/750_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\750_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/436_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\436_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/680_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\680_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/131_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\131_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/518_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\518_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/209_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\209_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/610_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\610_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P1/rgb/364_A53P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P1\364_A53P14__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/445_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\445_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/642_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\642_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/379_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\379_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/250_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\250_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/709_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\709_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/507_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\507_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/312_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\312_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/777_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\777_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/574_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\574_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P15/rgb/181_A53P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P15\181_A53P10__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/403_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\403_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/671_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\671_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/775_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\775_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/618_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\618_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/357_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\357_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/823_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\823_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/549_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\549_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/503_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\503_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/721_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\721_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P12/rgb/452_A53P5_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P12\452_A53P5__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/200_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\200_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/686_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\686_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/278_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\278_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/1109_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\1109_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/371_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\371_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/482_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\482_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/798_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\798_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/584_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\584_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/1017_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\1017_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A53P16/rgb/917_A53P3_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A53P16\917_A53P3__landmarked.npy,1
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P19/rgb/1875_A56P19_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P19\1875_A56P19__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P19/rgb/1256_A56P19_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P19\1256_A56P19__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P19/rgb/1557_A56P19_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P19\1557_A56P19__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P19/rgb/1725_A56P19_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P19\1725_A56P19__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P19/rgb/2023_A56P19_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P19\2023_A56P19__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/236_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\236_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/337_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\337_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/134_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\134_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/421_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\421_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/904_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\904_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/810_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\810_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/44_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\44_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/723_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\723_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/530_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\530_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P20/rgb/631_A56P20_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P20\631_A56P20__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/1100_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\1100_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/446_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\446_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/841_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\841_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/1364_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\1364_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/158_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\158_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/1217_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\1217_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/969_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\969_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/710_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\710_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P5/rgb/573_A56P8_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P5\573_A56P8__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/138_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\138_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/699_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\699_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/416_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\416_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/607_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\607_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/40_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\40_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/230_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\230_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/511_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\511_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/789_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\789_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/327_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\327_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P21/rgb/879_A56P21_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P21\879_A56P21__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/728_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\728_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/435_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\435_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/1749_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\1749_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/627_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\627_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/1040_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\1040_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/832_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\832_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/530_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\530_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/337_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\337_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/934_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\934_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P10/rgb/238_A56P2_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P10\238_A56P2__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/899_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\899_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/1648_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\1648_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/772_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\772_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/999_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\999_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/1142_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\1142_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/576_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\576_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/1749_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\1749_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/678_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\678_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/483_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\483_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P16/rgb/1536_A56P14_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P16\1536_A56P14__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/826_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\826_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/729_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\729_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/545_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\545_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/263_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\263_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/989_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\989_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/645_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\645_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/906_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\906_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/363_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\363_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/460_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\460_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P12/rgb/174_A56P10_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P12\174_A56P10__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/909_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\909_A56P13__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/810_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\810_A56P13__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/356_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\356_A56P13__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/621_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\621_A56P13__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/722_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\722_A56P13__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/439_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\439_A56P13__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/255_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\255_A56P13__landmarked.npy,2
/home/21013187/Vietnam_Signlanguage_FE/vietnamsignlanguage/mediapipe/A56P1/rgb/990_A56P13_.avi,SlowFastSign-main\dataset\vietnamsignlanguage\npy\A56P1\990_A56P13__landmarked.npy,2
